시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,점포구분명
성남시,더샵 스타파크 쇼핑몰,20070309,,1,정상영업,,031-8022-5111,13912,13560,"경기도 성남시 분당구 정자일로 121 (정자동, 더샵스타파크)",경기도 성남시 분당구 정자동 174번지 1호 더샵스타파크,13560,37.3608964,127.1051051,그 밖의 대규모점포,209246.187569379    ,428774.799450215    ,대규모점포
성남시,홈플러스(주) 익스프레스 수내점,20130613,,1,정상영업,,,2215.84,,"경기도 성남시 분당구 내정로173번길 11, B01호 (수내동,양지마을상가)",경기도 성남시 분당구 수내동 29번지 양지마을상가  B01호,463020,37.3749106148,127.1184667209,구분없음,210421.232418185    ,430307.058659489    ,준대규모점포
성남시,성남중앙지하시장,19950906,,1,정상영업,,031-721-9111,11417.81,,,경기도 성남시 수정구 신흥동 2467번지,13337,37.4398018,127.1448179,시장,213244.090085184    ,437927.010144634    ,대규모점포
성남시,미래타운 제2종합시장,19941202,,1,정상영업,,031-704-8151,1567.84,,경기도 성남시 분당구 불정로376번길 31 (서현동),경기도 성남시 분당구 서현동 311번지,463050,37.3722872,127.1389103,시장,212239.32415708     ,430042.370736928    ,
성남시,롯데쇼핑(주)롯데슈퍼 야탑점,20090828,,1,정상영업,,02-2290-5853,185.12,,경기도 성남시 분당구 장미로 139 (야탑동),경기도 성남시 분당구 야탑동 215번지,463070,37.4135703690,127.1355038461,구분없음,211948.108011518    ,434685.457915843    ,준대규모점포
성남시,NC백화점 야탑점,19950904,,1,정상영업,,031-780-3502,25571.68,13497,"경기도 성남시 분당구 야탑로81번길 11 (야탑동, NC백화점)",경기도 성남시 분당구 야탑동 산 357번지 1호,13497,37.4109403922,127.1274822762,백화점,211228.021775415    ,434319.616011514    ,대규모점포
성남시,신흥시장,19770707,,1,정상영업,,0342 7425564,,,경기도 성남시 수정구 수정로214번길 6 (신흥동),경기도 성남시수정구 신흥동 3436번지 10  호   ,13346,37.4438851,127.1433452,그 밖의 대규모점포,,,
성남시,홈플러스(주) 분당오리점,20090312,,1,정상영업,,031-717-8527,8854,13636,경기도 성남시 분당구 탄천상로151번길 20 (구미동),경기도 성남시 분당구 구미동 159호,13636,37.3403224727,127.1068217377,대형마트,209409.232509059    ,426633.215          ,대규모점포
성남시,롯데마트 판교점,20130115,,1,정상영업,,02-2145-8000,6214.88,,경기도 성남시 분당구 대왕판교로606번길 58 (삼평동),경기도 성남시 분당구 삼평동 741번지,463400,37.3954464194,127.1136515168,대형마트,209993.600292929    ,432609.081811328    ,대규모점포
성남시,킴스클럽성남점,19950904,,1,정상영업,,0342 7803501,,,경기도 성남시 분당구 야탑로81번길 11 (야탑동),경기도 성남시분당구 야탑동 357번지 1   호   ,13497,37.4103317,127.1272432,백화점,,,
성남시,금광시장,19910205,,1,정상영업,,0342 7311520,,,경기도 성남시 중원구 산성대로426번길 5 (금광동),경기도 성남시중원구 금광동 4622호   ,13170,37.4501352,127.1598681,그 밖의 대규모점포,214080.168412906    ,438684.633822257    ,
성남시,(주)이마트 성남점,20100831,,1,정상영업,,031-8023-1200,14172.39,,경기도 성남시 수정구 수정로 201 (태평동),경기도 성남시 수정구 태평4동 7336번지,461826,37.4442981490,127.1413917241,쇼핑센터,212442.826578624    ,438023.009277462    ,대규모점포
성남시,제일시장,19710116,,1,정상영업,,03427580 809,,,,경기도 성남시수정구 수진동 6042호   ,,,,그 밖의 대규모점포,,,
성남시,롯데쇼핑(주)롯데슈퍼수진점(Mareket999),20110923,,1,정상영업,,031-752-5601,96.9,,,경기도 성남시 수정구 수진2동 4518번지,461182,37.4341879,127.1295199,구분없음,211397.775721844    ,436910.314909932    ,준대규모점포
성남시,롯데백화점 분당점,19990326,,1,정상영업,,031-738-2500,22347.85,13595,"경기도 성남시 분당구 황새울로200번길 45 (수내동, 롯데백화점)",경기도 성남시 분당구 수내동 14번지,13595,37.3784486591,127.1143373691,백화점,210053.033510874    ,430715.591035213    ,대규모점포
성남시,코코프라자 시장,19941202,,1,정상영업,,031-707-7315,3995.75,,경기도 성남시 분당구 서현로210번길 20 (서현동),경기도 성남시 분당구 서현동 248번지 5호,463050,37.3858636,127.1240750,시장,210921.448431351    ,431547.599479153    ,
성남시,미래타운 제1종합시장,19941202,,1,정상영업,,031-701-7007,4237.13,,경기도 성남시 분당구 불정로386번길 10 (서현동),경기도 성남시 분당구 서현동 307번지,463050,37.3731173,127.1379296,시장,212152.341107485    ,430133.858908997    ,
성남시,롯데쇼핑(주)롯데슈퍼 분당점,20100225,,1,정상영업,,02-2290-5853,418.8,,경기도 성남시 분당구 장안로16번길 14 (분당동),경기도 성남시 분당구 분당동 161번지 2호,463030,37.3678209521,127.1429079814,구분없음,212588.645719491    ,429536.610567501    ,준대규모점포
성남시,돌고래시장,19961220,,1,정상영업,,031 7120298,1645.47,,경기도 성남시 분당구 내정로174번길 42 (수내동),경기도 성남시분당구 수내동 53호,13599,37.3711972,127.1220758,시장,210747.430620824    ,429920.004320082    ,
성남시,모란시장,19741018,,1,정상영업,,0342 7431385,2077.05,,경기도 성남시 중원구 둔촌대로69번길 8 (성남동),경기도 성남시중원구 성남동 4214호,13377,37.4305501,127.1273783,그 밖의 대규모점포,211208.238564181    ,436507.499228018    ,
성남시,미래타운제2종합시장,19941202,,1,정상영업,,0342 7048151,,,경기도 성남시 분당구 불정로376번길 31 (서현동),경기도 성남시분당구 서현동 311호   ,13587,37.3722872,127.1389103,그 밖의 대규모점포,212239.32415708     ,430042.370736928    ,
성남시,신흥시장,19770707,,1,정상영업,,031-742-5564,2287.6,,경기도 성남시 수정구 수정로214번길 6 (신흥동),경기도 성남시 수정구 신흥3동 3436번지 10호,461812,37.4438851,127.1433452,시장,212618.962432666    ,437990.117763006    ,
성남시,"테마폴리스 지상1,2층",20050527,,1,정상영업,,031-702-5574,7440.61,,"경기도 성남시 분당구 성남대로925번길 16 (야탑동,테마폴리스 지상1,2층)","경기도 성남시분당구 야탑동 341번지 테마폴리스 지상1,2층",463828,37.4130257,127.1272138,그 밖의 대규모점포,211202.148849893    ,434560.911834998    ,대규모점포
성남시,테마폴리스 지하2층점,20050725,,1,정상영업,,031-725-0713,6288.98,,경기도 성남시 분당구 성남대로925번길 16 (야탑동),경기도 성남시분당구 야탑동 341호,13497,37.4130257,127.1272138,그 밖의 대규모점포,211202.148849893    ,434560.911834998    ,대규모점포
성남시,홈플러스(주) 익스프레스 성남금광점,20120718,,1,정상영업,,031-733-8545,280.3,,경기도 성남시 중원구 금상로 61 (금광동),경기도 성남시 중원구 금광1동 146번지,462241,37.4407731816,127.1626158069,구분없음,214321.305489706    ,437636.832477148    ,준대규모점포
성남시,야탑에이스코아시장,19970829,,1,정상영업,,031-702-8170,10030,,경기도 성남시 분당구 야탑로 64 (야탑동),경기도 성남시분당구 야탑동 502호,13520,37.4093872,127.1257394,시장,211065.544875713    ,434158.249686234    ,
성남시,홈플러스(주) 야탑점,20000401,,1,정상영업,,031-705-2080,10370,,경기도 성남시 분당구 성남대로925번길 16 (야탑동),경기도 성남시분당구 야탑동 341호,13497,37.4130939326,127.1272456048,대형마트,211202.148849893    ,434560.911834998    ,대규모점포
성남시,이천일아울렛 분당점,20020420,,1,정상영업,,031-786-2001,20698.77,13630,"경기도 성남시 분당구 미금일로154번길 20, 2001아울렛 (구미동)",경기도 성남시 분당구 구미동 11번지 4호 2001아울렛,13630,37.3490770543,127.1074648235,대형마트,209436.079182931    ,427437.237499513    ,대규모점포
성남시,분당 현대시장,19920703,,1,정상영업,,031-701-1240,4627.98,,경기도 성남시 분당구 중앙공원로40번길 8 (서현동),경기도 성남시 분당구 서현동 94번지,463050,37.3796402,127.1301507,시장,211462.754186616    ,430856.274957711    ,
성남시,동신종합시장,19930714,,1,정상영업,,0342 7118628,,,경기도 성남시 분당구 돌마로 361 (수내동),경기도 성남시분당구 수내동 63번지 2   호   ,13599,37.3705296,127.1228763,그 밖의 대규모점포,,,
성남시,분당우성시장,19951122,,1,정상영업,,031 7013557,,,경기도 성남시 분당구 중앙공원로40번길 42 (서현동),경기도 성남시분당구 서현동 94번지 3   호   ,13589,37.3782235,127.1321016,그 밖의 대규모점포,,,
성남시,코코프라자시장,19941202,,1,정상영업,,0342 7077315,,,경기도 성남시 분당구 서현로210번길 20 6호 (서현동),경기도 성남시분당구 서현동 248-5.6호   ,13591,37.3858636,127.1240750,그 밖의 대규모점포,,,
성남시,홈플러스(주) 익스프레스 분당점,20141002,,1,정상영업,,031-701-8549,295,463831,경기도 성남시 분당구 장안로 39 (분당동),경기도 성남시 분당구 분당동 90-1번지,13583,37.3704636672,127.1434601531,구분없음,212637.407607508    ,429830.868576239    ,준대규모점포
성남시,한솔프라자시장,19970711,,1,정상영업,,031 7154122,,,경기도 성남시 분당구 내정로17번길 2 (정자동),경기도 성남시분당구 정자동 127번지 3호   ,13612,37.3618431,127.1144416,그 밖의 대규모점포,210070.897509839    ,428945.094477043    ,
성남시,단대마트시장,19931105,,1,정상영업,,031-749-8982,5228.63,,,경기도 성남시 중원구 금광1동 10번지,462241,37.4445515,127.1580144,시장,213918.08132177     ,438064.646460358    ,
성남시,분당종합시장,19961019,,1,정상영업,,031 7146417,,,,"경기도 성남시분당구 수내동 83-1,2호호   ",,,,그 밖의 대규모점포,,,
성남시,종합시장,19710402,20140324,4,직권취소,,0342 7314300,0,,,경기도 성남시수정구 신흥동 4124호,,37.4412234,127.1464025,그 밖의 대규모점포,212889.780142558    ,437694.304940788    ,대규모점포
성남시,관보종합시장,19950228,20090130,4,직권취소,,031-704-9464,4386.43,,경기도 성남시 분당구 성남대로916번길 5 (야탑동),경기도 성남시분당구 야탑동 366번지 1호,463827,37.4115543,127.1298206,시장,211426.820391674    ,434400.525152819    ,
성남시,이마트분당점,19961102,20200428,4,직권취소,,0342 7101052,11371.32,,경기도 성남시 분당구 불정로 134 (정자동),경기도 성남시분당구 정자동 211호,13605,37.3587980632,127.1197565645,대형마트,210542.529800466    ,428535.664844133    ,대규모점포
성남시,홈플러스(주) 익스프레스 수내점,20120718,,3,폐업처리,20200214,031-712-8501,2215.84,,"경기도 성남시 분당구 내정로173번길 11 (수내동,양지마을상가 B01호)",경기도 성남시 분당구 수내1동 29번지 양지마을상가 B01호,463021,37.3746967778,127.1184121328,구분없음,210421.232418185    ,430307.058659489    ,준대규모점포
성남시,뉴코아아울렛분당점,19971122,,3,폐업처리,20020525,031-780-3501,19419.29,,경기도 성남시 분당구 야탑로81번길 11 (야탑동),경기도 성남시분당구 야탑동 357번지 1호,13497,37.4103317,127.1272432,대형마트,211200.046775342    ,434263.681539619    ,
성남시,일렉트로마트 판교점,20160321,,3,폐업처리,20200727,031-8016-1306,3692,13530,"경기도 성남시 분당구 대왕판교로606번길 10 (백현동, 알파리움1단지)",경기도 성남시 분당구 백현동 531번지 알파리움1단지,13530,37.3958413304,127.1076616854,그 밖의 대규모점포,209615              ,432547              ,대규모점포
성남시,롯데쇼핑(주)롯데슈퍼모란점,20110923,,3,폐업처리,20191209,031-702-5602,300.5,,경기도 성남시 중원구 성남대로 1129 (성남동),경기도 성남시 중원구 성남동 4180번지,462130,37.4304404989,127.1288244003,구분없음,211335.395913077    ,436495.735614396    ,준대규모점포
성남시,금호종합시장,20051108,,3,폐업처리,20051108,031-711-7268,0,,경기도 성남시 분당구 내정로165번길 38 (수내동),경기도 성남시분당구 수내동 32호,13597,37.3762572,127.1166532,시장,210266.615561066    ,430478.681449364    ,
성남시,세신옴니코아시장,19941220,,3,폐업처리,20030428,0342 7056000,447.6,,경기도 성남시 분당구 야탑로 95 (야탑동),경기도 성남시분당구 야탑동 367-4호,13506,37.4100863,127.1292421,그 밖의 대규모점포,,,
성남시,한국까르푸분당점,19980917,,3,폐업처리,20071016,031-710-3187,0,,경기도 성남시 분당구 탄천상로151번길 20 (구미동),경기도 성남시분당구 구미동 159호,13636,37.3399823,127.1069049,대형마트,209409.160207927    ,426451.358939753    ,
성남시,서현킴스,19970304,,3,폐업처리,20010816,0342 7795501,20162.4,,경기도 성남시 분당구 분당로 55 (서현동),경기도 성남시분당구 서현동 266번지 1   호,13591,37.3827576,127.1215973,백화점,210704.424973834    ,431202.672919827    ,
성남시,씨마1020,20010803,,3,폐업처리,20050914,031-600-1092,18516.8,,,경기도 성남시분당구 서현동 166-1.2호,13572,37.3862272,127.1377386,쇼핑센터,,,
성남시,(주)지에스리테일 분당서현점,20110811,,3,폐업처리,20170703,03180235041,846,,"경기도 성남시 분당구 돌마로 478 (서현동,지하1층)",경기도 성남시 분당구 서현동 298번지 3호 지하1층,463050,37.3768977,127.1333751,그 밖의 대규모점포,211747.991008008    ,430553.98474372     ,준대규모점포
성남시,에이치비 스위티마트,20060214,,3,폐업처리,20080605,031-753-6392,3519.96,,경기도 성남시 중원구 성남대로1130번길 26 (성남동),경기도 성남시중원구 성남동 4031호,13373,37.4304727,127.1323721,그 밖의 대규모점포,211651.11473902     ,436497.22522918     ,
성남시,뉴코아분당지점,19970422,,3,폐업처리,20010906,0342 7385502,44.23,,,"경기도 성남시분당구 구미동 10, 11번지 1   호",,,,백화점,,,
